"PUF_ID","sample","fpl","SWB_1","SWB_2","SWB_3","FWBscore","FSscore","KHscore"
9293,"General population","200%+ FPL","7 Strongly agree","7 Strongly agree","5","86","53",-1.215
9549,"General population","200%+ FPL","6","6","6","50","42",0.242
9790,"General population","200%+ FPL","6","2","7 Strongly agree","54","69",-0.57
12995,"General population","200%+ FPL","7 Strongly agree","7 Strongly agree","7 Strongly agree","67","61",0.242
13308,"General population","200%+ FPL","1 Strongly disagree","6","7 Strongly agree","49","58",-1.713
10987,"General population","200%+ FPL","7 Strongly agree","7 Strongly agree","5","72","57",-0.188
10451,"General population","200%+ FPL","6","5","6","56","72",-0.909
11146,"General population","200%+ FPL","5","4","5","47","48",0.712
8412,"General population","200%+ FPL","4","7 Strongly agree","6","65","60",1.267
7451,"General population","100%-199% FPL","5","5","5","50","41",-1.215
10637,"General population","200%+ FPL","6","5","7 Strongly agree","67","51",-0.188
14223,"General population","200%+ FPL","6","6","7 Strongly agree","52","59",1.267
10638,"General population","<100% FPL","5","5","5","58","44",-0.188
9550,"General population","200%+ FPL","7 Strongly agree","7 Strongly agree","6","71","57",0.712
10639,"General population","100%-199% FPL","6","4","5","65","55",0.712
9551,"General population","200%+ FPL","6","6","6","70","58",1.267
8054,"Age 62+ oversample","200%+ FPL","6","6","6","67","57",0.712
11147,"General population","200%+ FPL","6","6","6","59","54",-0.188
12790,"General population","200%+ FPL","7 Strongly agree","7 Strongly agree","7 Strongly agree","68","60",0.712
11666,"General population","200%+ FPL","5","6","6","62","49",0.242
10452,"General population","200%+ FPL","7 Strongly agree","4","7 Strongly agree","56","58",0.712
10007,"General population","100%-199% FPL","6","6","5","29","42",-0.188
11667,"General population","200%+ FPL","3","3","4","52","33",-0.909
11562,"General population","200%+ FPL","5","4","7 Strongly agree","52","40",0.242
10008,"Age 62+ oversample","200%+ FPL","6","6","6","95","69",0.712
12818,"General population","200%+ FPL","5","6","6","64","52",0.712
10640,"General population","100%-199% FPL","7 Strongly agree","7 Strongly agree","5","45","43",-1.713
13531,"General population","100%-199% FPL","5","6","6","50","50",-0.909
10009,"General population","100%-199% FPL","5","7 Strongly agree","7 Strongly agree","38","39",-0.188
10641,"General population","100%-199% FPL","6","4","4","42","38",-1.485
9791,"General population","100%-199% FPL","3","4","5","52","39",-0.188
11879,"General population","100%-199% FPL","7 Strongly agree","3","6","50","55",0.712
11427,"Age 62+ oversample","200%+ FPL","6","6","5","62","53",0.712
13427,"General population","200%+ FPL","4","3","6","68","60",0.712
11148,"Age 62+ oversample","200%+ FPL","7 Strongly agree","Refused","Refused","51","45",-0.188
8601,"General population","<100% FPL","5","6","6","59","46",-1.215
12879,"General population","200%+ FPL","5","5","5","44","41",1.267
11283,"General population","200%+ FPL","7 Strongly agree","7 Strongly agree","6","71","57",0.712
10642,"General population","200%+ FPL","6","7 Strongly agree","7 Strongly agree","60","48",0.242
13750,"General population","200%+ FPL","5","5","7 Strongly agree","58","55",-0.188
9054,"General population","200%+ FPL","7 Strongly agree","3","3","42","55",-0.57
11767,"General population","<100% FPL","6","5","6","40","35",-1.215
12819,"General population","200%+ FPL","5","6","6","42","54",-1.485
11428,"General population","200%+ FPL","7 Strongly agree","6","5","74","64",-0.57
7781,"General population","<100% FPL","4","4","4","56","42",-1.485
12949,"General population","200%+ FPL","7 Strongly agree","7 Strongly agree","7 Strongly agree","60","56",0.242
12449,"General population","100%-199% FPL","4","5","6","41","56",-0.188
12450,"General population","100%-199% FPL","3","7 Strongly agree","5","48","46",0.242
10453,"Age 62+ oversample","200%+ FPL","7 Strongly agree","7 Strongly agree","7 Strongly agree","71","55",-0.57
12576,"General population","200%+ FPL","5","4","4","51","45",-0.188
9055,"General population","200%+ FPL","5","6","6","54","43",0.712
13520,"General population","200%+ FPL","6","6","6","50","50",0.712
8413,"General population","200%+ FPL","4","3","4","50","33",-0.188
11429,"Age 62+ oversample","200%+ FPL","4","4","6","68","63",0.242
12488,"Age 62+ oversample","100%-199% FPL","5","2","6","66","52",0.712
11668,"General population","<100% FPL","7 Strongly agree","4","7 Strongly agree","42","42",-1.215
9792,"General population","200%+ FPL","5","4","5","41","31",1.267
11669,"General population","200%+ FPL","5","5","4","59","41",-0.57
12654,"General population","100%-199% FPL","6","6","6","62","47",-0.188
13032,"General population","200%+ FPL","6","5","5","64","47",0.712
8602,"Age 62+ oversample","200%+ FPL","7 Strongly agree","7 Strongly agree","7 Strongly agree","89","80",0.712
9793,"General population","200%+ FPL","6","6","7 Strongly agree","58","58",0.712
11880,"Age 62+ oversample","200%+ FPL","6","4","5","40","42",0.242
8603,"General population","200%+ FPL","6","7 Strongly agree","6","68","53",-0.57
12265,"General population","200%+ FPL","5","4","5","40","40",0.712
7906,"General population","200%+ FPL","7 Strongly agree","7 Strongly agree","7 Strongly agree","68","57",1.267
8604,"General population","200%+ FPL","5","5","6","48","42",0.242
10454,"General population","200%+ FPL","7 Strongly agree","6","6","68","58",0.712
8414,"General population","<100% FPL","2","2","2","33","10",-0.909
11284,"General population","200%+ FPL","3","5","4","42","42",0.242
11149,"General population","200%+ FPL","6","6","6","60","42",-0.57
8605,"General population","200%+ FPL","5","5","4","46","48",0.242
11150,"General population","200%+ FPL","4","1 Strongly disagree","2","60","54",0.712
7907,"General population","100%-199% FPL","7 Strongly agree","7 Strongly agree","7 Strongly agree","78","85",-0.909
9552,"General population","200%+ FPL","7 Strongly agree","7 Strongly agree","7 Strongly agree","65","67",1.267
10828,"General population","100%-199% FPL","6","6","6","51","25",-0.57
10455,"Age 62+ oversample","100%-199% FPL","4","5","5","47","38",0.712
11285,"General population","200%+ FPL","6","5","4","53","52",-0.188
10243,"Age 62+ oversample","200%+ FPL","7 Strongly agree","7 Strongly agree","7 Strongly agree","88","61",0.242
12199,"General population","200%+ FPL","2","3","2","28","57",-0.188
8055,"General population","200%+ FPL","6","5","5","70","55",0.712
10829,"General population","200%+ FPL","5","4","4","65","38",-0.188
9056,"General population","100%-199% FPL","4","6","5","57","30",0.242
7452,"Age 62+ oversample","200%+ FPL","5","5","5","51","48",0.242
10010,"General population","200%+ FPL","6","5","5","64","52",-0.57
12052,"Age 62+ oversample","200%+ FPL","5","4","4","58","43",0.242
11286,"Age 62+ oversample","200%+ FPL","7 Strongly agree","7 Strongly agree","7 Strongly agree","95","64",0.712
9553,"General population","200%+ FPL","6","6","6","66","39",0.242
11563,"General population","200%+ FPL","5","5","5","51","33",1.267
9794,"General population","200%+ FPL","6","6","6","57","55",0.712
7908,"Age 62+ oversample","200%+ FPL","7 Strongly agree","6","6","75","60",1.267
10643,"General population","200%+ FPL","6","5","4","37","14",0.712
14370,"General population","200%+ FPL","5","5","5","62","48",1.267
11768,"General population","200%+ FPL","5","6","6","41","47",-0.188
7909,"General population","200%+ FPL","4","4","4","49","41",0.712
12791,"General population","200%+ FPL","5","7 Strongly agree","7 Strongly agree","53","45",-0.188
13507,"General population","200%+ FPL","4","7 Strongly agree","7 Strongly agree","48","50",-0.57
9294,"General population","200%+ FPL","3","5","6","62","42",-0.57
9795,"General population","<100% FPL","6","6","5","58","59",-0.57
9295,"General population","200%+ FPL","7 Strongly agree","7 Strongly agree","6","88","85",0.712
11430,"Age 62+ oversample","200%+ FPL","2","2","1 Strongly disagree","32","48",0.712
9554,"General population","200%+ FPL","5","5","6","53","56",0.242
10988,"General population","<100% FPL","4","4","1 Strongly disagree","21","29",-0.909
10244,"Age 62+ oversample","200%+ FPL","5","4","4","57","43",0.712
12053,"General population","200%+ FPL","6","6","4","75","44",1.267
8606,"General population","200%+ FPL","4","5","7 Strongly agree","55","52",0.712
11769,"General population","200%+ FPL","6","6","6","65","46",0.242
9296,"General population","200%+ FPL","4","6","7 Strongly agree","72","60",-0.188
10011,"General population","<100% FPL","5","5","4","31","33",0.242
11564,"Age 62+ oversample","200%+ FPL","6","5","3","63","57",1.267
8415,"General population","200%+ FPL","7 Strongly agree","7 Strongly agree","7 Strongly agree","54","60",0.712
11565,"General population","200%+ FPL","3","1 Strongly disagree","2","51","41",-0.57
7910,"General population","100%-199% FPL","6","4","3","56","48",-0.57
13258,"General population","200%+ FPL","7 Strongly agree","7 Strongly agree","7 Strongly agree","95","73",0.712
13651,"General population","200%+ FPL","7 Strongly agree","7 Strongly agree","7 Strongly agree","71","54",1.267
13474,"Age 62+ oversample","200%+ FPL","7 Strongly agree","6","6","79","48",0.712
10245,"Age 62+ oversample","<100% FPL","7 Strongly agree","3","4","50","43",0.242
8607,"General population","200%+ FPL","6","6","6","62","42",0.712
7341,"General population","200%+ FPL","4","5","7 Strongly agree","52","39",-0.57
9555,"General population","200%+ FPL","6","6","7 Strongly agree","71","61",0.712
13321,"General population","200%+ FPL","5","5","5","43","42",0.242
8823,"Age 62+ oversample","200%+ FPL","7 Strongly agree","7 Strongly agree","7 Strongly agree","67","71",0.712
10830,"General population","200%+ FPL","7 Strongly agree","6","6","60","57",-0.909
10012,"General population","200%+ FPL","6","4","4","57","78",1.267
10246,"General population","200%+ FPL","6","6","5","54","42",-0.909
8206,"General population","200%+ FPL","5","7 Strongly agree","7 Strongly agree","56","43",-0.909
12880,"General population","200%+ FPL","5","6","7 Strongly agree","54","73",0.242
12727,"General population","200%+ FPL","7 Strongly agree","7 Strongly agree","7 Strongly agree","55","40",-0.57
12054,"Age 62+ oversample","200%+ FPL","4","4","5","58","43",-0.909
12926,"General population","100%-199% FPL","6","6","7 Strongly agree","59","32",-0.188
14318,"General population","200%+ FPL","7 Strongly agree","7 Strongly agree","7 Strongly agree","54","42",-1.485
13964,"General population","200%+ FPL","4","4","4","39","29",-1.215
11881,"General population","100%-199% FPL","6","7 Strongly agree","7 Strongly agree","34","56",-0.57
14074,"General population","200%+ FPL","6","6","6","56","42",0.712
9057,"General population","<100% FPL","6","4","6","42","40",0.242
13526,"General population","200%+ FPL","5","5","4","57","41",0.242
10644,"Age 62+ oversample","100%-199% FPL","5","5","7 Strongly agree","53","53",-0.57
9058,"General population","100%-199% FPL","3","5","7 Strongly agree","61","40",-0.188
7342,"General population","200%+ FPL","5","6","7 Strongly agree","60","59",0.242
11287,"Age 62+ oversample","200%+ FPL","6","Refused","Refused","71","59",0.712
12385,"General population","200%+ FPL","4","4","2","51","43",0.712
12691,"Age 62+ oversample","200%+ FPL","6","6","6","78","49",0.242
11567,"General population","200%+ FPL","5","5","5","47","37",-0.57
8824,"Age 62+ oversample","200%+ FPL","6","5","5","52","52",-0.188
9059,"General population","200%+ FPL","6","6","6","70","52",0.712
12980,"General population","200%+ FPL","6","5","2","54","54",1.267
14047,"General population","200%+ FPL","6","7 Strongly agree","7 Strongly agree","33","48",0.712
10013,"General population","200%+ FPL","5","7 Strongly agree","7 Strongly agree","57","55",0.242
9297,"General population","<100% FPL","6","4","4","62","48",-1.9
14307,"General population","200%+ FPL","7 Strongly agree","7 Strongly agree","7 Strongly agree","95","71",-1.485
11151,"General population","200%+ FPL","7 Strongly agree","7 Strongly agree","7 Strongly agree","60","59",0.242
13857,"General population","100%-199% FPL","5","7 Strongly agree","7 Strongly agree","70","58",-0.57
7911,"General population","200%+ FPL","7 Strongly agree","6","6","76","49",1.267
8416,"General population","200%+ FPL","5","5","6","68","54",-0.188
12910,"General population","100%-199% FPL","6","7 Strongly agree","7 Strongly agree","52","37",-0.909
10989,"General population","200%+ FPL","7 Strongly agree","7 Strongly agree","4","80","71",-0.188
10014,"General population","200%+ FPL","5","4","1 Strongly disagree","56","53",0.242
13159,"General population","200%+ FPL","5","5","6","60","43",-0.57
14160,"General population","100%-199% FPL","4","7 Strongly agree","7 Strongly agree","44","47",0.242
10831,"General population","200%+ FPL","4","4","4","48","44",0.712
9060,"General population","200%+ FPL","7 Strongly agree","6","5","65","60",0.712
9061,"General population","200%+ FPL","6","7 Strongly agree","7 Strongly agree","72","61",-0.188
8608,"General population","200%+ FPL","5","4","3","58","53",0.712
8825,"General population","200%+ FPL","5","5","6","53","42",0.712
10015,"Age 62+ oversample","200%+ FPL","2","4","2","62","57",1.267
9796,"Age 62+ oversample","200%+ FPL","4","4","4","50","50",0.712
12201,"General population","100%-199% FPL","4","5","7 Strongly agree","47","58",-0.188
7912,"General population","200%+ FPL","6","6","7 Strongly agree","68","51",0.712
9797,"General population","200%+ FPL","7 Strongly agree","6","6","87","55",1.267
11670,"General population","200%+ FPL","6","5","5","61","42",0.712
10456,"General population","200%+ FPL","6","6","6","80","54",1.267
8417,"General population","200%+ FPL","6","7 Strongly agree","7 Strongly agree","55","58",-0.188
11971,"Age 62+ oversample","200%+ FPL","4","5","6","63","46",-1.215
8207,"General population","200%+ FPL","7 Strongly agree","6","6","48","40",-0.57
11671,"General population","100%-199% FPL","5","7 Strongly agree","7 Strongly agree","62","75",-0.57
10016,"General population","200%+ FPL","6","5","7 Strongly agree","62","82",0.242
13376,"General population","100%-199% FPL","6","7 Strongly agree","3","25","45",-0.909
7782,"General population","<100% FPL","4","4","4","49","42",-1.485
11288,"Age 62+ oversample","200%+ FPL","6","5","3","55","50",0.242
12927,"General population","200%+ FPL","5","5","6","61","28",-0.57
11152,"General population","200%+ FPL","7 Strongly agree","5","7 Strongly agree","62","53",-0.188
